id,service_recordid,taxonomy_recordid,taxonomy_id,taxonomy_detail
15214,3790,15214,YB-9500.3300-330,
15215,3790,15215,YB-9500.3300-330,
15216,3790,15216,YB-9500.3300-330,
15217,3790,15217,YB-9500.3300-330,
15218,3790,15218,YB-9500.3300-330,
15219,3790,15219,YB-9500.3300-330,
15220,4419,15220,YB-9500.3300-330,
15221,4419,15221,YB-9500.3300-330,
15222,4419,15222,YB-9500.3300-330,
15223,4419,15223,YB-9500.3300-330,
15224,4419,15224,YB-9500.3300-330,
15225,4419,15225,YB-9500.3300-330,
15226,4419,15226,YB-9500.3300-330,
15227,4419,15227,YB-9500.3300-330,
15228,4419,15228,YB-9500.3300-330,
15229,1342,15229,YB-9500.3300-330,
15230,1108,15230,YB-9500.3300-330,
15231,2700,15231,YB-9500.3300-330,
15232,2699,15232,YB-9500.3300-330,
15233,7227,15233,YB-9500.3300-330,
15234,7228,15234,YB-9500.3300-330,
15235,7821,15235,YB-9500.3300-330,
15236,7881,15236,YB-9500.3300-330,
15237,7881,15237,YB-9500.3300-330,
15238,7881,15238,YB-9500.3300-330,
15239,7881,15239,YB-9500.3300-330,
15240,7881,15240,YB-9500.3300-330,
15241,7881,15241,YB-9500.3300-330,
15242,7881,15242,YB-9500.3300-330,
15243,7881,15243,YB-9500.3300-330,
15244,7882,15244,YB-9500.3300-330,
15245,7882,15245,YB-9500.3300-330,
15246,7882,15246,YB-9500.3300-330,
15247,7882,15247,YB-9500.3300-330,
15248,7882,15248,YB-9500.3300-330,
15249,7882,15249,YB-9500.3300-330,
15250,7882,15250,YB-9500.3300-330,
15251,7882,15251,YB-9500.3300-330,
15252,7915,15252,YB-9500.3300-330,
15253,7922,15253,YB-9500.3300-330,
15254,5866,15254,YB-9500.3300-330,
15255,3348,15255,YB-9500.3300-330,
15256,3348,15256,YB-9500.3300-330,
15257,7541,15257,YB-9500.3300-330,
15258,7541,15258,YB-9500.3300-330,
15259,7541,15259,YB-9500.3300-330,
15260,3347,15260,YB-9500.3300-330,
15261,3347,15261,YB-9500.3300-330,
15262,3347,15262,YB-9500.3300-330,
15263,3347,15263,YB-9500.3300-330,
15264,3347,15264,YB-9500.3300-330,
15265,3347,15265,YB-9500.3300-330,
15266,3347,15266,YB-9500.3300-330,
15267,3347,15267,YB-9500.3300-330,
15268,3347,15268,YB-9500.3300-330,
15269,3347,15269,YB-9500.3300-330,
15270,8002,15270,YB-9500.3300-330,
15271,6956,15271,YB-9500.3300-330,
15272,3577,15272,YB-9500.3300-330,
15273,3232,15273,YB-9500.3300-330,
15274,1869,15274,YB-9500.3300-330,
15275,8149,15275,YB-9500.3300-330,
15276,6268,15276,YB-9500.3300-330,
15277,6268,15277,YB-9500.3300-330,
15278,8165,15278,YB-9500.3300-330,
15279,8165,15279,YB-9500.3300-330,
15280,8165,15280,YB-9500.3300-330,
15281,1323,15281,YB-9500.3300-330,
15282,6866,15282,YB-9500.3300-330,
15283,8223,15283,YB-9500.3300-330,
15284,6055,15284,YB-9500.3300-330,
15285,126,15285,YB-9500.3300-330,
15286,126,15286,YB-9500.3300-330,
15287,2413,15287,YB-9500.3300-330,
15288,7914,15288,YB-9500.3300-330,
15289,7263,15289,YB-9500.3300-330,
15290,4081,15290,YB-9500.3300-330,
15291,7264,15291,YB-9500.3300-330,
15292,7873,15292,YB-9500.3300-330,
15293,8316,15293,YB-9500.3300-330,
15294,8317,15294,YB-9500.3300-330,
15295,3678,15295,YB-9500.3300-330,
15296,3681,15296,YB-9500.3300-330,
15297,8326,15297,YB-9500.3300-330,
15298,8326,15298,YB-9500.3300-330,
15299,8326,15299,YB-9500.3300-330,
15300,3448,15300,YB-9500.3300-330,
15301,7467,15301,YB-9500.3300-330,
15302,8049,15302,YB-9500.3300-330,
15303,8049,15303,YB-9500.3300-330,
15304,8049,15304,YB-9500.3300-330,
15305,8049,15305,YB-9500.3300-330,
15306,8049,15306,YB-9500.3300-330,
15307,1020,15307,YB-9500.3300-330,
15308,6966,15308,YB-9500.3300-330,
15309,6966,15309,YB-9500.3300-330,
15310,6966,15310,YB-9500.3300-330,
15311,6966,15311,YB-9500.3300-330,
15312,8436,15312,YB-9500.3300-330,
15313,8460,15313,YB-9500.3300-330,
15314,8461,15314,YB-9500.3300-330,
15315,8462,15315,YB-9500.3300-330,
15316,8463,15316,YB-9500.3300-330,
15317,8464,15317,YB-9500.3300-330,
15318,8465,15318,YB-9500.3300-330,
15319,8466,15319,YB-9500.3300-330,
15320,8467,15320,YB-9500.3300-330,
15321,8468,15321,YB-9500.3300-330,
15322,8469,15322,YB-9500.3300-330,
15323,8470,15323,YB-9500.3300-330,
15324,8471,15324,YB-9500.3300-330,
15325,8472,15325,YB-9500.3300-330,
15326,8473,15326,YB-9500.3300-330,
15327,8474,15327,YB-9500.3300-330,
15328,8475,15328,YB-9500.3300-330,
15329,8476,15329,YB-9500.3300-330,
15330,8477,15330,YB-9500.3300-330,
15331,8478,15331,YB-9500.3300-330,
15332,8479,15332,YB-9500.3300-330,
15333,8480,15333,YB-9500.3300-330,
15334,8481,15334,YB-9500.3300-330,
15335,8483,15335,YB-9500.3300-330,
15336,8484,15336,YB-9500.3300-330,
15337,8485,15337,YB-9500.3300-330,
15338,8486,15338,YB-9500.3300-330,
15339,1869,15339,YB-9500.3300-330,
15340,8664,15340,YB-9500.3300-330,
15341,8765,15341,YB-9500.3300-330,
15342,8777,15342,YB-9500.3300-330,
15343,8782,15343,YB-9500.3300-330,
15344,7738,15344,YB-9500.3300-330,
15345,7738,15345,YB-9500.3300-330,
15346,7738,15346,YB-9500.3300-330,
15347,7738,15347,YB-9500.3300-330,
15348,7738,15348,YB-9500.3300-330,
15349,2839,15349,YB-9500.3300-330,
15350,6219,15350,YB-9500.3300-330,
15351,6219,15351,YB-9500.3300-330,
15352,2835,15352,YB-9500.3300-330,
15353,2826,15353,YB-9500.3300-330,
15354,2827,15354,YB-9500.3300-330,
15355,361,15355,YB-9500.3300-330,
15356,8800,15356,YB-9500.3300-330,
15357,8840,15357,YB-9500.3300-330,
15358,8841,15358,YB-9500.3300-330,
15359,8842,15359,YB-9500.3300-330,
15360,8843,15360,YB-9500.3300-330,
15361,863,15361,YB-9500.3300-330,
15362,863,15362,YB-9500.3300-330,
15363,863,15363,YB-9500.3300-330,
15364,8898,15364,YB-9500.3300-330,
15365,3156,15365,YB-9500.3300-330,
15366,8983,15366,YB-9500.3300-330,
15367,9020,15367,YB-9500.3300-330,
15368,9021,15368,YB-9500.3300-330,
15369,9023,15369,YB-9500.3300-330,
15370,9024,15370,YB-9500.3300-330,
15371,9034,15371,YB-9500.3300-330,
15372,804,15372,YB-9500.3300-330,
15373,804,15373,YB-9500.3300-330,
15374,9079,15374,YB-9500.3300-330,
15375,9079,15375,YB-9500.3300-330,
15376,9079,15376,YB-9500.3300-330,
15377,9079,15377,YB-9500.3300-330,
15378,9079,15378,YB-9500.3300-330,
15379,9079,15379,YB-9500.3300-330,
15380,9079,15380,YB-9500.3300-330,
15381,9081,15381,YB-9500.3300-330,
15382,8892,15382,YB-9500.3300-330,
15383,8891,15383,YB-9500.3300-330,
15384,8894,15384,YB-9500.3300-330,
15385,9114,15385,YB-9500.3300-330,
15386,122,15386,YB-9500.3300-800,
15387,122,15387,YB-9500.3300-800,
15388,126,15388,YB-9500.3300-800,
15389,126,15389,YB-9500.3300-800,
15390,126,15390,YB-9500.3300-800,
15391,133,15391,YB-9500.3300-800,
15392,152,15392,YB-9500.3300-800,
15393,514,15393,YB-9500.3300-800,
15394,579,15394,YB-9500.3300-800,
15395,693,15395,YB-9500.3300-800,
15396,693,15396,YB-9500.3300-800,
15397,804,15397,YB-9500.3300-800,
15398,863,15398,YB-9500.3300-800,
15399,863,15399,YB-9500.3300-800,
15400,943,15400,YB-9500.3300-800,
15401,1342,15401,YB-9500.3300-800,
15402,1342,15402,YB-9500.3300-800,
15403,1344,15403,YB-9500.3300-800,
15404,1594,15404,YB-9500.3300-800,
15405,1839,15405,YB-9500.3300-800,
15406,1842,15406,YB-9500.3300-800,
15407,1844,15407,YB-9500.3300-800,
15408,1845,15408,YB-9500.3300-800,
15409,1845,15409,YB-9500.3300-800,
15410,1998,15410,YB-9500.3300-800,
15411,2034,15411,YB-9500.3300-800,
15412,2034,15412,YB-9500.3300-800,
15413,2056,15413,YB-9500.3300-800,
15414,2236,15414,YB-9500.3300-800,
15415,2412,15415,YB-9500.3300-800,
15416,2492,15416,YB-9500.3300-800,
15417,2650,15417,YB-9500.3300-800,
15418,2654,15418,YB-9500.3300-800,
15419,2654,15419,YB-9500.3300-800,
15420,2669,15420,YB-9500.3300-800,
15421,2876,15421,YB-9500.3300-800,
15422,2880,15422,YB-9500.3300-800,
15423,3448,15423,YB-9500.3300-800,
15424,3673,15424,YB-9500.3300-800,
15425,3675,15425,YB-9500.3300-800,
15426,3678,15426,YB-9500.3300-800,
15427,3681,15427,YB-9500.3300-800,
15428,3232,15428,YB-9500.3300-800,
15429,4037,15429,YB-9500.3300-800,
15430,4052,15430,YB-9500.3300-800,
15431,2412,15431,YB-9500.3300-800,
15432,4042,15432,YB-9500.3300-800,
15433,4042,15433,YB-9500.3300-800,
15434,4042,15434,YB-9500.3300-800,
15435,2879,15435,YB-9500.3300-800,
15436,863,15436,YB-9500.3300-800,
15437,122,15437,YB-9500.3300-800,
15438,4258,15438,YB-9500.3300-800,
15439,911,15439,YB-9500.3300-800,
15440,911,15440,YB-9500.3300-800,
15441,911,15441,YB-9500.3300-800,
15442,4345,15442,YB-9500.3300-800,
15443,4418,15443,YB-9500.3300-800,
15444,4418,15444,YB-9500.3300-800,
15445,4418,15445,YB-9500.3300-800,
15446,4418,15446,YB-9500.3300-800,
15447,4418,15447,YB-9500.3300-800,
15448,4418,15448,YB-9500.3300-800,
15449,4418,15449,YB-9500.3300-800,
15450,4418,15450,YB-9500.3300-800,
15451,4418,15451,YB-9500.3300-800,
15452,2654,15452,YB-9500.3300-800,
15453,4971,15453,YB-9500.3300-800,
15454,4971,15454,YB-9500.3300-800,
15455,4971,15455,YB-9500.3300-800,
15456,4971,15456,YB-9500.3300-800,
15457,4971,15457,YB-9500.3300-800,
15458,4971,15458,YB-9500.3300-800,
15459,5031,15459,YB-9500.3300-800,
15460,5031,15460,YB-9500.3300-800,
15461,5073,15461,YB-9500.3300-800,
15462,5214,15462,YB-9500.3300-800,
15463,5641,15463,YB-9500.3300-800,
15464,6071,15464,YB-9500.3300-800,
15465,4873,15465,YB-9500.3300-800,
15466,2021,15466,YB-9500.3300-800,
15467,2669,15467,YB-9500.3300-800,
15468,4166,15468,YB-9500.3300-800,
15469,5655,15469,YB-9500.3300-800,
15470,5652,15470,YB-9500.3300-800,
15471,2236,15471,YB-9500.3300-800,
15472,2826,15472,YB-9500.3300-800,
15473,2827,15473,YB-9500.3300-800,
15474,6224,15474,YB-9500.3300-800,
15475,3448,15475,YB-9500.3300-800,
15476,566,15476,YB-9500.3300-800,
15477,6268,15477,YB-9500.3300-800,
15478,6329,15478,YB-9500.3300-800,
15479,4258,15479,YB-9500.3300-800,
15480,6453,15480,YB-9500.3300-800,
15481,6329,15481,YB-9500.3300-800,
15482,2022,15482,YB-9500.3300-800,
15483,5186,15483,YB-9500.3300-800,
15484,6702,15484,YB-9500.3300-800,
15485,1020,15485,YB-9500.3300-800,
15486,1037,15486,YB-9500.3300-800,
15487,5357,15487,YB-9500.3300-800,
15488,34,15488,YB-9500.3300-800,
15489,34,15489,YB-9500.3300-800,
15490,34,15490,YB-9500.3300-800,
15491,152,15491,YB-9500.3300-800,
15492,5147,15492,YB-9500.3300-800,
15493,6953,15493,YB-9500.3300-800,
15494,6953,15494,YB-9500.3300-800,
15495,6953,15495,YB-9500.3300-800,
15496,6956,15496,YB-9500.3300-800,
15497,6966,15497,YB-9500.3300-800,
15498,6966,15498,YB-9500.3300-800,
15499,7031,15499,YB-9500.3300-800,
15500,7031,15500,YB-9500.3300-800,
15501,7031,15501,YB-9500.3300-800,
15502,3145,15502,YB-9500.3300-800,
15503,2650,15503,YB-9500.3300-800,
15504,1296,15504,YB-9500.3300-800,
15505,1594,15505,YB-9500.3300-800,
15506,602,15506,YB-9500.3300-800,
15507,6966,15507,YB-9500.3300-800,
15508,6966,15508,YB-9500.3300-800,
15509,6966,15509,YB-9500.3300-800,
15510,6966,15510,YB-9500.3300-800,
15511,7106,15511,YB-9500.3300-800,
15512,7106,15512,YB-9500.3300-800,
15513,7106,15513,YB-9500.3300-800,
15514,7106,15514,YB-9500.3300-800,
15515,7106,15515,YB-9500.3300-800,
15516,7107,15516,YB-9500.3300-800,
15517,7107,15517,YB-9500.3300-800,
15518,7107,15518,YB-9500.3300-800,
15519,7107,15519,YB-9500.3300-800,
15520,7107,15520,YB-9500.3300-800,
15521,7108,15521,YB-9500.3300-800,
15522,7108,15522,YB-9500.3300-800,
15523,7108,15523,YB-9500.3300-800,
15524,7108,15524,YB-9500.3300-800,
15525,7108,15525,YB-9500.3300-800,
15526,7109,15526,YB-9500.3300-800,
15527,7109,15527,YB-9500.3300-800,
15528,7109,15528,YB-9500.3300-800,
15529,7109,15529,YB-9500.3300-800,
15530,7110,15530,YB-9500.3300-800,
15531,7110,15531,YB-9500.3300-800,
15532,7110,15532,YB-9500.3300-800,
15533,7110,15533,YB-9500.3300-800,
15534,7111,15534,YB-9500.3300-800,
15535,7111,15535,YB-9500.3300-800,
15536,7111,15536,YB-9500.3300-800,
15537,7111,15537,YB-9500.3300-800,
15538,173,15538,YB-9500.3300-800,
15539,172,15539,YB-9500.3300-800,
15540,175,15540,YB-9500.3300-800,
15541,171,15541,YB-9500.3300-800,
15542,176,15542,YB-9500.3300-800,
15543,174,15543,YB-9500.3300-800,
15544,3348,15544,YB-9500.3300-800,
15545,1342,15545,YB-9500.3300-800,
15546,7203,15546,YB-9500.3300-800,
15547,7203,15547,YB-9500.3300-800,
15548,7111,15548,YB-9500.3300-800,
15549,7110,15549,YB-9500.3300-800,
15550,7108,15550,YB-9500.3300-800,
15551,7108,15551,YB-9500.3300-800,
15552,7111,15552,YB-9500.3300-800,
15553,7110,15553,YB-9500.3300-800,
15554,7107,15554,YB-9500.3300-800,
15555,7107,15555,YB-9500.3300-800,
15556,7109,15556,YB-9500.3300-800,
15557,7109,15557,YB-9500.3300-800,
15558,5260,15558,YB-9500.3300-800,
15559,863,15559,YB-9500.3300-800,
15560,7243,15560,YB-9500.3300-800,
15561,7243,15561,YB-9500.3300-800,
15562,7243,15562,YB-9500.3300-800,
15563,7243,15563,YB-9500.3300-800,
15564,7243,15564,YB-9500.3300-800,
15565,3543,15565,YB-9500.3300-800,
15566,7260,15566,YB-9500.3300-800,
15567,7261,15567,YB-9500.3300-800,
15568,5866,15568,YB-9500.3300-800,
15569,5866,15569,YB-9500.3300-800,
15570,5073,15570,YB-9500.3300-800,
15571,6452,15571,YB-9500.3300-800,
15572,7000,15572,YB-9500.3300-800,
15573,6998,15573,YB-9500.3300-800,
15574,6999,15574,YB-9500.3300-800,
15575,7313,15575,YB-9500.3300-800,
15576,2876,15576,YB-9500.3300-800,
15577,2876,15577,YB-9500.3300-800,
15578,6071,15578,YB-9500.3300-800,
15579,6071,15579,YB-9500.3300-800,
15580,2034,15580,YB-9500.3300-800,
15581,2034,15581,YB-9500.3300-800,
15582,2034,15582,YB-9500.3300-800,
15583,2034,15583,YB-9500.3300-800,
15584,2034,15584,YB-9500.3300-800,
15585,2034,15585,YB-9500.3300-800,
15586,2034,15586,YB-9500.3300-800,
15587,2034,15587,YB-9500.3300-800,
15588,2034,15588,YB-9500.3300-800,
15589,2034,15589,YB-9500.3300-800,
15590,2034,15590,YB-9500.3300-800,
15591,2034,15591,YB-9500.3300-800,
15592,911,15592,YB-9500.3300-800,
15593,911,15593,YB-9500.3300-800,
15594,911,15594,YB-9500.3300-800,
15595,911,15595,YB-9500.3300-800,
15596,911,15596,YB-9500.3300-800,
15597,911,15597,YB-9500.3300-800,
15598,911,15598,YB-9500.3300-800,
15599,911,15599,YB-9500.3300-800,
15600,911,15600,YB-9500.3300-800,
15601,911,15601,YB-9500.3300-800,
15602,911,15602,YB-9500.3300-800,
15603,911,15603,YB-9500.3300-800,
15604,911,15604,YB-9500.3300-800,
15605,911,15605,YB-9500.3300-800,
15606,2055,15606,YB-9500.3300-800,
15607,2055,15607,YB-9500.3300-800,
15608,4454,15608,YB-9500.3300-800,
15609,2236,15609,YB-9500.3300-800,
15610,7249,15610,YB-9500.3300-800,
15611,126,15611,YB-9500.3300-800,
15612,126,15612,YB-9500.3300-800,
15613,126,15613,YB-9500.3300-800,
15614,126,15614,YB-9500.3300-800,
15615,126,15615,YB-9500.3300-800,
15616,126,15616,YB-9500.3300-800,
15617,4971,15617,YB-9500.3300-800,
15618,4971,15618,YB-9500.3300-800,
15619,4971,15619,YB-9500.3300-800,
15620,4971,15620,YB-9500.3300-800,
15621,4971,15621,YB-9500.3300-800,
15622,4971,15622,YB-9500.3300-800,
15623,133,15623,YB-9500.3300-800,
15624,4345,15624,YB-9500.3300-800,
15625,7446,15625,YB-9500.3300-800,
15626,7446,15626,YB-9500.3300-800,
15627,7447,15627,YB-9500.3300-800,
15628,7447,15628,YB-9500.3300-800,
15629,3681,15629,YB-9500.3300-800,
15630,3673,15630,YB-9500.3300-800,
15631,3671,15631,YB-9500.3300-800,
15632,5294,15632,YB-9500.3300-800,
15633,3678,15633,YB-9500.3300-800,
15634,958,15634,YB-9500.3300-800,
15635,957,15635,YB-9500.3300-800,
15636,693,15636,YB-9500.3300-800,
15637,693,15637,YB-9500.3300-800,
15638,693,15638,YB-9500.3300-800,
15639,693,15639,YB-9500.3300-800,
15640,693,15640,YB-9500.3300-800,
15641,693,15641,YB-9500.3300-800,
15642,693,15642,YB-9500.3300-800,
15643,693,15643,YB-9500.3300-800,
15644,693,15644,YB-9500.3300-800,
15645,3999,15645,YB-9500.3300-800,
15646,3999,15646,YB-9500.3300-800,
15647,7106,15647,YB-9500.3300-800,
15648,1743,15648,YB-9500.3300-800,
15649,3348,15649,YB-9500.3300-800,
15650,3348,15650,YB-9500.3300-800,
15651,3348,15651,YB-9500.3300-800,
15652,3348,15652,YB-9500.3300-800,
15653,3348,15653,YB-9500.3300-800,
15654,3348,15654,YB-9500.3300-800,
15655,7541,15655,YB-9500.3300-800,
15656,7541,15656,YB-9500.3300-800,
15657,7541,15657,YB-9500.3300-800,
15658,7541,15658,YB-9500.3300-800,
15659,7541,15659,YB-9500.3300-800,
15660,7541,15660,YB-9500.3300-800,
15661,7541,15661,YB-9500.3300-800,
15662,1845,15662,YB-9500.3300-800,
15663,5186,15663,YB-9500.3300-800,
15664,5186,15664,YB-9500.3300-800,
15665,7587,15665,YB-9500.3300-800,
15666,7587,15666,YB-9500.3300-800,
15667,7587,15667,YB-9500.3300-800,
15668,7594,15668,YB-9500.3300-800,
15669,514,15669,YB-9500.3300-800,
15670,3983,15670,YB-9500.3300-800,
15671,515,15671,YB-9500.3300-800,
15672,4042,15672,YB-9500.3300-800,
15673,4042,15673,YB-9500.3300-800,
15674,4042,15674,YB-9500.3300-800,
15675,450,15675,YB-9500.3300-800,
15676,450,15676,YB-9500.3300-800,
15677,450,15677,YB-9500.3300-800,
15678,450,15678,YB-9500.3300-800,
15679,3577,15679,YB-9500.3300-800,
15680,7698,15680,YB-9500.3300-800,
15681,7698,15681,YB-9500.3300-800,
15682,7698,15682,YB-9500.3300-800,
15683,7155,15683,YB-9500.3300-800,
15684,7731,15684,YB-9500.3300-800,
15685,6915,15685,YB-9500.3300-800,
15686,6915,15686,YB-9500.3300-800,
15687,6915,15687,YB-9500.3300-800,
15688,6915,15688,YB-9500.3300-800,
15689,3790,15689,YB-9500.3300-800,
15690,3790,15690,YB-9500.3300-800,
15691,3790,15691,YB-9500.3300-800,
15692,3790,15692,YB-9500.3300-800,
15693,3790,15693,YB-9500.3300-800,
15694,3790,15694,YB-9500.3300-800,
15695,3790,15695,YB-9500.3300-800,
15696,3790,15696,YB-9500.3300-800,
15697,3790,15697,YB-9500.3300-800,
15698,4419,15698,YB-9500.3300-800,
15699,4419,15699,YB-9500.3300-800,
15700,4419,15700,YB-9500.3300-800,
15701,4419,15701,YB-9500.3300-800,
15702,4419,15702,YB-9500.3300-800,
15703,4419,15703,YB-9500.3300-800,
15704,4419,15704,YB-9500.3300-800,
15705,4419,15705,YB-9500.3300-800,
15706,4419,15706,YB-9500.3300-800,
15707,1342,15707,YB-9500.3300-800,
15708,1108,15708,YB-9500.3300-800,
15709,2700,15709,YB-9500.3300-800,
15710,2699,15710,YB-9500.3300-800,
15711,7227,15711,YB-9500.3300-800,
15712,7228,15712,YB-9500.3300-800,
15713,7821,15713,YB-9500.3300-800,
15714,7881,15714,YB-9500.3300-800,
15715,7881,15715,YB-9500.3300-800,
15716,7881,15716,YB-9500.3300-800,
15717,7881,15717,YB-9500.3300-800,
15718,7881,15718,YB-9500.3300-800,
15719,7881,15719,YB-9500.3300-800,
15720,7881,15720,YB-9500.3300-800,
15721,7881,15721,YB-9500.3300-800,
15722,7882,15722,YB-9500.3300-800,
15723,7882,15723,YB-9500.3300-800,
15724,7882,15724,YB-9500.3300-800,
15725,7882,15725,YB-9500.3300-800,
15726,7882,15726,YB-9500.3300-800,
15727,7882,15727,YB-9500.3300-800,
15728,7882,15728,YB-9500.3300-800,
15729,7882,15729,YB-9500.3300-800,
15730,7915,15730,YB-9500.3300-800,
15731,7922,15731,YB-9500.3300-800,
15732,5866,15732,YB-9500.3300-800,
15733,3348,15733,YB-9500.3300-800,
15734,3348,15734,YB-9500.3300-800,
15735,7541,15735,YB-9500.3300-800,
15736,7541,15736,YB-9500.3300-800,
15737,7541,15737,YB-9500.3300-800,
15738,3347,15738,YB-9500.3300-800,
15739,3347,15739,YB-9500.3300-800,
15740,3347,15740,YB-9500.3300-800,
15741,3347,15741,YB-9500.3300-800,
15742,3347,15742,YB-9500.3300-800,
15743,3347,15743,YB-9500.3300-800,
15744,3347,15744,YB-9500.3300-800,
15745,3347,15745,YB-9500.3300-800,
15746,3347,15746,YB-9500.3300-800,
15747,3347,15747,YB-9500.3300-800,
15748,8002,15748,YB-9500.3300-800,
15749,78,15749,YB-9500.3300-800,
15750,78,15750,YB-9500.3300-800,
15751,6956,15751,YB-9500.3300-800,
15752,3577,15752,YB-9500.3300-800,
15753,3229,15753,YB-9500.3300-800,
15754,3232,15754,YB-9500.3300-800,
15755,1869,15755,YB-9500.3300-800,
15756,8149,15756,YB-9500.3300-800,
15757,6268,15757,YB-9500.3300-800,
15758,6268,15758,YB-9500.3300-800,
15759,1323,15759,YB-9500.3300-800,
15760,6866,15760,YB-9500.3300-800,
15761,8221,15761,YB-9500.3300-800,
15762,8221,15762,YB-9500.3300-800,
15763,8221,15763,YB-9500.3300-800,
15764,8221,15764,YB-9500.3300-800,
15765,8221,15765,YB-9500.3300-800,
15766,8223,15766,YB-9500.3300-800,
15767,126,15767,YB-9500.3300-800,
15768,126,15768,YB-9500.3300-800,
15769,2413,15769,YB-9500.3300-800,
15770,7914,15770,YB-9500.3300-800,
15771,7263,15771,YB-9500.3300-800,
15772,4081,15772,YB-9500.3300-800,
15773,7264,15773,YB-9500.3300-800,
15774,7873,15774,YB-9500.3300-800,
15775,8316,15775,YB-9500.3300-800,
15776,8317,15776,YB-9500.3300-800,
15777,7091,15777,YB-9500.3300-800,
15778,3678,15778,YB-9500.3300-800,
15779,3681,15779,YB-9500.3300-800,
15780,8326,15780,YB-9500.3300-800,
15781,8326,15781,YB-9500.3300-800,
15782,8326,15782,YB-9500.3300-800,
15783,3448,15783,YB-9500.3300-800,
15784,8049,15784,YB-9500.3300-800,
15785,8049,15785,YB-9500.3300-800,
15786,8049,15786,YB-9500.3300-800,
15787,8049,15787,YB-9500.3300-800,
15788,8049,15788,YB-9500.3300-800,
15789,1020,15789,YB-9500.3300-800,
15790,1020,15790,YB-9500.3300-800,
15791,6966,15791,YB-9500.3300-800,
15792,6966,15792,YB-9500.3300-800,
15793,6966,15793,YB-9500.3300-800,
15794,6966,15794,YB-9500.3300-800,
15795,8436,15795,YB-9500.3300-800,
15796,8460,15796,YB-9500.3300-800,
15797,8461,15797,YB-9500.3300-800,
15798,8462,15798,YB-9500.3300-800,
15799,8463,15799,YB-9500.3300-800,
15800,8464,15800,YB-9500.3300-800,
15801,8465,15801,YB-9500.3300-800,
15802,8466,15802,YB-9500.3300-800,
15803,8467,15803,YB-9500.3300-800,
15804,8468,15804,YB-9500.3300-800,
15805,8469,15805,YB-9500.3300-800,
15806,8470,15806,YB-9500.3300-800,
15807,8471,15807,YB-9500.3300-800,
15808,8472,15808,YB-9500.3300-800,
15809,8473,15809,YB-9500.3300-800,
15810,8474,15810,YB-9500.3300-800,
15811,8475,15811,YB-9500.3300-800,
15812,8476,15812,YB-9500.3300-800,
15813,8477,15813,YB-9500.3300-800,
15814,8478,15814,YB-9500.3300-800,
15815,8479,15815,YB-9500.3300-800,
15816,8480,15816,YB-9500.3300-800,
15817,8481,15817,YB-9500.3300-800,
15818,8483,15818,YB-9500.3300-800,
15819,8484,15819,YB-9500.3300-800,
15820,8485,15820,YB-9500.3300-800,
15821,8486,15821,YB-9500.3300-800,
15822,1869,15822,YB-9500.3300-800,
15823,8664,15823,YB-9500.3300-800,
15824,8765,15824,YB-9500.3300-800,
15825,8782,15825,YB-9500.3300-800,
15826,7738,15826,YB-9500.3300-800,
15827,7738,15827,YB-9500.3300-800,
15828,7738,15828,YB-9500.3300-800,
15829,7738,15829,YB-9500.3300-800,
15830,7738,15830,YB-9500.3300-800,
15831,2839,15831,YB-9500.3300-800,
15832,6219,15832,YB-9500.3300-800,
15833,6219,15833,YB-9500.3300-800,
15834,2835,15834,YB-9500.3300-800,
15835,2826,15835,YB-9500.3300-800,
15836,2827,15836,YB-9500.3300-800,
15837,361,15837,YB-9500.3300-800,
